task_id,method,oof_auc,evaluation_auc,auc_gain_vs_aligned_logistic,anchor_indices,route_nonzero_fraction
ipromoter_hs_notata,logit_blend_linear_weight_0.55,0.9712979168486331,0.9044123199999999,,,1.0
ipromoter_hs_notata,probability_blend_linear_weight_0.60,0.9712292383614288,0.9060135199999999,,,1.0
ipromoter_hs_notata,logit_blend_linear_weight_0.60,0.9712556576993623,0.90356288,,,1.0
ipromoter_hs_notata,probability_blend_linear_weight_0.65,0.9711782863132151,0.9053427199999999,,,1.0
ipromoter_hs_notata,logit_blend_linear_weight_0.65,0.9712034391649926,0.9027075199999999,,,1.0
ipromoter_hs_notata,probability_blend_linear_weight_0.70,0.9711188466241591,0.9045683199999999,,,1.0
ipromoter_hs_notata,logit_blend_linear_weight_0.70,0.9711410843741812,0.90178432,,,1.0
ipromoter_hs_notata,probability_blend_linear_weight_0.75,0.9710501888811249,0.90370816,,,1.0
ipromoter_hs_notata,logit_blend_linear_weight_0.75,0.971069178530876,0.90090624,,,1.0
ipromoter_hs_notata,probability_blend_linear_weight_0.80,0.9709748799021749,0.90270256,,,1.0
ipromoter_hs_notata,logit_blend_linear_weight_0.80,0.9709912372259586,0.89994512,,,1.0
ipromoter_hs_notata,probability_blend_linear_weight_0.85,0.9708891235042362,0.90149952,,,1.0
ipromoter_hs_notata,logit_blend_linear_weight_0.85,0.9709018647916849,0.89897696,,,1.0
ipromoter_hs_notata,probability_blend_linear_weight_0.90,0.9707934361079571,0.9000615999999999,,,1.0
ipromoter_hs_notata,logit_blend_linear_weight_0.90,0.9708017228578916,0.8979844800000001,,,1.0
ipromoter_hs_notata,probability_blend_linear_weight_0.95,0.9706885645034502,0.8983144000000001,,,1.0
ipromoter_hs_notata,logit_blend_linear_weight_0.95,0.9706923683291117,0.89697344,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.05,0.9741157713498512,0.9593119999999999,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.05,0.9741235820179543,0.959264,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.10,0.9741815111397214,0.9592,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.10,0.9741929016973722,0.9591359999999999,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.15,0.9742514817081475,0.9590719999999999,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.15,0.9742713338229104,0.9589599999999998,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.20,0.974303715551089,0.958896,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.20,0.9743266593886428,0.9587519999999999,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.25,0.9743369108905283,0.958944,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.25,0.9743595292835778,0.9588479999999999,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.30,0.9743640855066381,0.958976,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.30,0.974395490901304,0.958896,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.35,0.9743858902884268,0.958944,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.35,0.974408183236972,0.958848,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.40,0.9743759642310454,0.9588,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.40,0.9743985826240948,0.958704,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.45,0.9743762896755498,0.958768,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.45,0.974397769012834,0.9585599999999999,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.50,0.9743580647833084,0.958448,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.50,0.9743741742862717,0.9584,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.55,0.9743364227237721,0.95824,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.55,0.9743518813377268,0.958064,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.60,0.974286792436865,0.9578879999999999,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.60,0.974313153441714,0.9576479999999998,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.65,0.9742327686491498,0.9575999999999999,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.65,0.9742527834861647,0.957488,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.70,0.9741631235252279,0.957392,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.70,0.9741740259161222,0.9573440000000001,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.75,0.9740703718415,0.95704,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.75,0.9740718363417695,0.9570399999999999,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.80,0.973955164486975,0.956784,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.80,0.9739672059336343,0.956736,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.85,0.9738459778557795,0.956496,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.85,0.973851673134605,0.956496,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.90,0.9737138473870304,0.956144,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.90,0.9737174272765778,0.9561439999999999,,,1.0
ipromoter_hs_tata,probability_blend_linear_weight_0.95,0.9735607257477535,0.9558719999999999,,,1.0
ipromoter_hs_tata,logit_blend_linear_weight_0.95,0.97356121391451,0.9558399999999999,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.05,0.9669431854051044,0.90984256,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.05,0.9669505556830926,0.9097135999999999,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.10,0.9669816038279282,0.90957776,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.10,0.9669981308013906,0.9093263999999999,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.15,0.9670085045590697,0.9092771199999999,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.15,0.9670300947898884,0.90888336,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.20,0.9670271731441378,0.90895408,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.20,0.9670538370791989,0.90839552,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.25,0.9670352659983992,0.90859712,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.25,0.9670650048002046,0.90785344,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.30,0.9670336502133833,0.9081804800000002,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.30,0.9670654366048211,0.90726464,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.35,0.9670202990932285,0.9077272000000001,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.35,0.9670556374258655,0.906628,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.40,0.9669964175121063,0.90721984,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.40,0.9670328736615329,0.90589136,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.45,0.9669625556726736,0.9066528,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.45,0.9670002341077479,0.9051737599999999,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.50,0.9669168609938341,0.90604848,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.50,0.9669560019929317,0.9043392,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.55,0.9668615952263804,0.9053748800000001,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.55,0.9668977222989016,0.9034470400000001,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.60,0.9667993822798167,0.90463472,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.60,0.9668320044221249,0.9024907200000001,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.65,0.9667264177465347,0.9038115200000001,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.65,0.9667549725679402,0.9015065600000001,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.70,0.9666400498586682,0.90290208,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.70,0.966666268059932,0.9004835200000001,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.75,0.9665443320079393,0.9018628800000001,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.75,0.9665661868932005,0.8994019200000001,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.80,0.9664387244385771,0.90069216,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.80,0.9664567279052438,0.8983008000000001,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.85,0.9663240594191568,0.8993838399999999,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.85,0.9663365852353271,0.8971260799999999,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.90,0.9661971297557131,0.89783584,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.90,0.9662051216234115,0.89590912,,,1.0
ipromoter_mm_notata,probability_blend_linear_weight_0.95,0.9660581374213735,0.89590912,,,1.0
ipromoter_mm_notata,logit_blend_linear_weight_0.95,0.9660620933088266,0.89470016,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.05,0.9759486081592332,0.955376,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.05,0.9759737934655212,0.9553920000000001,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.10,0.9760041597491027,0.9553920000000001,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.10,0.9760457514834866,0.9554880000000001,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.15,0.9760552499418578,0.955344,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.15,0.9761172777533441,0.955376,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.20,0.9761152629288409,0.9553280000000001,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.20,0.9761833352138363,0.955408,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.25,0.9761480757850332,0.955168,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.25,0.9762344254065914,0.9551679999999999,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.30,0.9761582938235843,0.955216,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.30,0.9762601863770232,0.95528,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.35,0.9761780103205068,0.9552319999999999,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.35,0.9762876743398858,0.9553759999999999,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.40,0.9761886601071655,0.9551999999999999,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.40,0.9763142988065331,0.95536,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.45,0.9761798812289738,0.9551679999999999,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.45,0.9763037929359102,0.9553280000000001,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.50,0.9761623234725904,0.955088,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.50,0.9762888256681734,0.955344,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.55,0.9761270640437872,0.955088,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.55,0.976256588476125,0.9554239999999999,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.60,0.9760918046149845,0.9551360000000001,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.60,0.976217011566244,0.9553119999999999,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.65,0.9760264667346719,0.954992,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.65,0.9761483636171051,0.9551040000000001,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.70,0.9759723543051619,0.954864,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.70,0.9760874871339064,0.954992,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.75,0.9758878755920706,0.954608,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.75,0.9760012814283839,0.9546239999999999,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.80,0.9757856952065598,0.9542400000000001,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.80,0.9758828385308129,0.9543840000000001,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.85,0.9756859613936599,0.954192,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.85,0.9757518749381161,0.954288,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.90,0.9755637766791546,0.95408,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.90,0.9756137155436226,0.95416,,,1.0
ipromoter_mm_tata,probability_blend_linear_weight_0.95,0.9754280638572721,0.953936,,,1.0
ipromoter_mm_tata,logit_blend_linear_weight_0.95,0.9754561274842786,0.954016,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.05,0.8878382945617793,0.9209710743801652,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.05,0.8878653963881237,0.9212293388429752,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.10,0.8884951152943577,0.9227789256198348,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.10,0.8884903326191206,0.92213326446281,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.15,0.8892109223548619,0.9234245867768596,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.15,0.8892396184062852,0.9235537190082644,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.20,0.8898055683093561,0.9240702479338843,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.20,0.8897896260585655,0.9240702479338843,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.25,0.8902934011835527,0.9244576446280992,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.25,0.8903539817365574,0.9241993801652892,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.30,0.8907493495561676,0.9252324380165289,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.30,0.8907892051831447,0.9247159090909092,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.35,0.8911893556779921,0.924974173553719,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.35,0.8912228344046526,0.924974173553719,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.40,0.8913966049382716,0.9260072314049587,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.40,0.8915082006938068,0.9256198347107438,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.45,0.8915958830731558,0.9262654958677686,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.45,0.8917266095296399,0.9257489669421487,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.50,0.8917935669829608,0.9261363636363636,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.50,0.8918509590858077,0.9260072314049587,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.55,0.8919338587899194,0.9265237603305785,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.55,0.8919577721661054,0.9261363636363636,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.60,0.892098063973064,0.9263946280991735,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.60,0.8920661794714826,0.9265237603305786,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.65,0.8920550198959291,0.9271694214876034,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.65,0.8920661794714825,0.9262654958677685,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.70,0.8920964697479847,0.9272985537190082,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.70,0.8920661794714825,0.9262654958677685,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.75,0.8919593663911846,0.9269111570247934,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.75,0.8919450183654729,0.9262654958677685,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.80,0.8916596520763187,0.9267820247933884,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.80,0.8917473344556679,0.9267820247933884,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.85,0.8914412432404857,0.9266528925619835,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.85,0.8914396490154065,0.9260072314049587,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.90,0.8911192097745129,0.9266528925619835,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.90,0.89121008060402,0.9265237603305785,,,1.0
snnrice6ma_rice_chen__fold00,probability_blend_linear_weight_0.95,0.8907860167329864,0.9263946280991735,,,1.0
snnrice6ma_rice_chen__fold00,logit_blend_linear_weight_0.95,0.8907892051831445,0.9262654958677686,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.05,0.8831688093051729,0.9028925619834711,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.05,0.8831943169064381,0.9031508264462811,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.10,0.8840185312723192,0.9036673553719008,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.10,0.8841094021018264,0.9036673553719008,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.15,0.8847215845321906,0.9043130165289256,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.15,0.8847917304356697,0.9040547520661156,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.20,0.8852484759208246,0.9039256198347106,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.20,0.8854310146923784,0.9047004132231405,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.25,0.8858742092643609,0.9043130165289257,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.25,0.8860113126211612,0.9054752066115702,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.30,0.886354071013162,0.9056043388429753,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.30,0.8865900163248648,0.905862603305785,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.35,0.8868450923375165,0.9057334710743802,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.35,0.8871001683501684,0.906379132231405,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.40,0.8873600270380574,0.9063791322314049,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.40,0.8875927838996021,0.9066373966942148,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.45,0.8877091623303744,0.9068956611570248,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.45,0.8879227884909703,0.9070247933884298,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.50,0.8880216304458728,0.9066373966942148,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.50,0.8883133736353435,0.9067665289256198,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.55,0.8883532292623201,0.9074121900826446,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.55,0.8885971456994184,0.9074121900826446,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.60,0.888437723191511,0.9076704545454546,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.60,0.8887454086317723,0.9077995867768596,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.65,0.8885014921946741,0.9079287190082644,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.65,0.8887565682073258,0.9076704545454546,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.70,0.8885827976737067,0.9079287190082644,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.70,0.8887804815835119,0.9077995867768597,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.75,0.8885317824711764,0.9079287190082644,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.75,0.8888187429854097,0.9080578512396694,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.80,0.8884441000918272,0.9080578512396695,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.80,0.8886274359759208,0.9080578512396693,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.85,0.888350040812162,0.9076704545454546,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.85,0.8884425058667482,0.9076704545454546,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.90,0.888157139577594,0.9077995867768596,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.90,0.8882623584328129,0.9076704545454546,,,1.0
snnrice6ma_rice_chen__fold01,probability_blend_linear_weight_0.95,0.8880232246709518,0.9079287190082644,,,1.0
snnrice6ma_rice_chen__fold01,logit_blend_linear_weight_0.95,0.8880216304458728,0.9083161157024795,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.05,0.883148084379145,0.8929493801652892,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.05,0.8829886618712376,0.8930785123966942,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.10,0.8846769462299765,0.8928202479338844,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.10,0.8843357820630547,0.8933367768595042,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.15,0.886290302009999,0.8920454545454546,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.15,0.8857243521069278,0.8924328512396694,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.20,0.8876151030507092,0.8912706611570247,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.20,0.8870348051219263,0.8919163223140496,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.25,0.8887964238343027,0.8913997933884297,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.25,0.8883548234873991,0.8920454545454546,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.30,0.8899283236404447,0.8908832644628099,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.30,0.8893830986634017,0.8913997933884299,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.35,0.8908689164370982,0.8913997933884297,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.35,0.8903587644117948,0.8920454545454546,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.40,0.891748928680747,0.8921745867768596,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.40,0.8913934164881134,0.8933367768595042,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.45,0.8926815503520049,0.8921745867768596,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.45,0.8922319788797062,0.8935950413223142,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.50,0.8933766324864808,0.8930785123966942,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.50,0.8930482221201919,0.8933367768595042,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.55,0.8941418605244362,0.8924328512396694,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.55,0.8938995383124171,0.893595041322314,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.60,0.8947540429548004,0.8919163223140496,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.60,0.894505343842465,0.8934659090909091,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.65,0.8953024563820018,0.8921745867768595,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.65,0.8950872359963269,0.8930785123966942,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.70,0.8959369579634732,0.8920454545454546,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.70,0.8957201433527191,0.8921745867768595,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.75,0.8963323257830834,0.8916580578512397,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.75,0.8961824686256504,0.8920454545454546,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.80,0.8968089990817263,0.890625,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.80,0.8966176920722376,0.8911415289256199,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.85,0.8971868304254669,0.890625,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.85,0.8970019003162941,0.890754132231405,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.90,0.8975040812162025,0.8911415289256199,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.90,0.8974546602387511,0.8913997933884297,,,1.0
snnrice6ma_rice_chen__fold02,probability_blend_linear_weight_0.95,0.897711330476482,0.89036673553719,,,1.0
snnrice6ma_rice_chen__fold02,logit_blend_linear_weight_0.95,0.8977113304764819,0.89036673553719,,,1.0
snnrice6ma_rice_chen__fold03,probability_blend_linear_weight_0.05,0.8804745689215385,0.9083161157024794,,,1.0
snnrice6ma_rice_chen__fold03,logit_blend_linear_weight_0.05,0.8803374655647381,0.9081869834710744,,,1.0
snnrice6ma_rice_chen__fold03,probability_blend_linear_weight_0.10,0.8819412559942863,0.9087035123966941,,,1.0
snnrice6ma_rice_chen__fold03,logit_blend_linear_weight_0.10,0.881697339557188,0.9084452479338843,,,1.0
snnrice6ma_rice_chen__fold03,probability_blend_linear_weight_0.15,0.8831719977553312,0.9092200413223139,,,1.0
snnrice6ma_rice_chen__fold03,logit_blend_linear_weight_0.15,0.8830237348229772,0.9090909090909091,,,1.0
snnrice6ma_rice_chen__fold03,probability_blend_linear_weight_0.20,0.8843660723395571,0.9102530991735538,,,1.0
snnrice6ma_rice_chen__fold03,logit_blend_linear_weight_0.20,0.8841094021018262,0.9097365702479339,,,1.0
snnrice6ma_rice_chen__fold03,probability_blend_linear_weight_0.25,0.88544536271809,0.9108987603305785,,,1.0
snnrice6ma_rice_chen__fold03,logit_blend_linear_weight_0.25,0.8850755024997449,0.9110278925619835,,,1.0
snnrice6ma_rice_chen__fold03,probability_blend_linear_weight_0.30,0.8863429114376082,0.912448347107438,,,1.0
snnrice6ma_rice_chen__fold03,logit_blend_linear_weight_0.30,0.8859491378430772,0.9121900826446282,,,1.0
snnrice6ma_rice_chen__fold03,probability_blend_linear_weight_0.35,0.8870874145495357,0.9130940082644627,,,1.0
snnrice6ma_rice_chen__fold03,logit_blend_linear_weight_0.35,0.8867542215080093,0.9128357438016529,,,1.0
